tipo,classe,local,internados,data_atualizacao,lat,long,semana_epidemiologica,leitos_total,leitos_disponiveis,lotacao,leitos_covid
emergencia,adulto,Instituto de Cardiologia,30,2020-04-06,-30.049092,-51.20903,15,21,-9,1.4285714285714286,NA
emergencia,adulto,Hospital Santa Casa,22,2020-04-06,-30.030803,-51.221512,15,24,2,0.9166666666666666,NA
emergencia,adulto,Hospital São Lucas,2,2020-04-06,-30.055122,-51.173819,15,17,15,0.11764705882352941,NA
emergencia,adulto,Hospital Restinga,6,2020-04-06,-30.142524,-51.128803,15,18,12,0.3333333333333333,NA
emergencia,adulto,Hospital Vila Nova,6,2020-04-06,-30.119308,-51.207744,15,26,20,0.23076923076923078,NA
emergencia,adulto,PA Bom Jesus,0,2020-04-06,-30.043194,-51.153916,15,7,7,0,NA
emergencia,adulto,PA Cruzeiro do Sul,11,2020-04-06,-30.069603,-51.216537,15,12,1,0.9166666666666666,NA
emergencia,adulto,PA Lomba do Pinheiro,1,2020-04-06,-30.110731,-51.110188,15,9,8,0.1111111111111111,NA
emergencia,adulto,UPA Zona Norte,9,2020-04-06,-30.009546,-51.146056,15,17,8,0.5294117647058824,NA
emergencia,pediatrico,HCPA,0,2020-04-06,-30.038435,-51.206637,15,9,9,0,NA
emergencia,pediatrico,Hospital Conceição,4,2020-04-06,-30.01587,-51.158236,15,16,12,0.25,NA
emergencia,pediatrico,Hospital Santa Casa,2,2020-04-06,-30.030803,-51.221512,15,11,9,0.18181818181818182,NA
emergencia,pediatrico,Hospital São Lucas,1,2020-04-06,-30.055122,-51.173819,15,4,3,0.25,NA
emergencia,pediatrico,HMIPV,1,2020-04-06,-30.029525,-51.214865,15,9,8,0.1111111111111111,NA
emergencia,pediatrico,Hospital Restinga,0,2020-04-06,-30.142524,-51.128803,15,6,6,0,NA
emergencia,pediatrico,PA Bom Jesus,0,2020-04-06,-30.043194,-51.153916,15,5,5,0,NA
emergencia,pediatrico,PA Cruzeiro do Sul,0,2020-04-06,-30.069603,-51.216537,15,9,9,0,NA
emergencia,pediatrico,PA Lomba do Pinheiro,0,2020-04-06,-30.110731,-51.110188,15,4,4,0,NA
uti,adulto,Hospital Conceição,50,2020-04-06,-30.01587,-51.158236,15,69,19,0.7246376811594203,2
uti,adulto,HCPA,43,2020-04-06,-30.038435,-51.206637,15,55,12,0.7818181818181819,9
uti,adulto,Hospital Santa Casa,70,2020-04-06,-30.030803,-51.221512,15,87,17,0.8045977011494253,0
uti,adulto,Hospital São Lucas,34,2020-04-06,-30.055122,-51.173819,15,59,25,0.576271186440678,0
uti,adulto,Hospital Cristo Redentor,23,2020-04-06,-30.010102,-51.15926,15,29,6,0.7931034482758621,0
uti,adulto,Hospital Moinhos de Vento,30,2020-04-06,-30.02552,-51.20842,15,56,26,0.5357142857142857,13
uti,adulto,Hospital Ernesto Dornelles,14,2020-04-06,-30.047509,-51.212131,15,20,6,0.7,3
uti,adulto,Hospital Vila Nova,16,2020-04-06,-30.119308,-51.207744,15,20,4,0.8,0
uti,adulto,HPS,16,2020-04-06,-30.036874,-51.209282,15,20,4,0.8,0
uti,adulto,HospitaL Independência,6,2020-04-06,-30.061051,-51.149073,15,10,4,0.6,0
uti,adulto,Hospital Femina,3,2020-04-06,-30.029239,-51.206848,15,4,1,0.75,0
uti,adulto,Hospital Divina Providência,10,2020-04-06,-30.084428,-51.18839,15,16,6,0.625,1
uti,adulto,Hospital Restinga,8,2020-04-06,-30.142524,-51.128803,15,10,2,0.8,0
uti,adulto,Hospital Santa Ana,8,2020-04-06,-30.086664,-51.20689,15,10,2,0.8,0
uti,adulto,Hospital Mãe de Deus,38,2020-04-06,-30.058845,-51.228945,15,50,12,0.76,5
uti,pediatrico,Hospital Santa Casa,26,2020-04-06,-30.030803,-51.221512,15,37,11,0.7027027027027027,0
uti,pediatrico,Hospital São Lucas,7,2020-04-06,-30.055122,-51.173819,15,12,5,0.5833333333333334,0
uti,pediatrico,HCPA,10,2020-04-06,-30.038435,-51.206637,15,13,3,0.7692307692307693,0
uti,pediatrico,HPS,4,2020-04-06,-30.036874,-51.209282,15,8,4,0.5,0
uti,pediatrico,Hospital Moinhos de Vento,4,2020-04-06,-30.02552,-51.20842,15,11,7,0.36363636363636365,0
uti,pediatrico,Hospital Conceição,6,2020-04-06,-30.01587,-51.158236,15,18,12,0.3333333333333333,0
uti,pediatrico,HMIPV,2,2020-04-06,-30.029525,-51.214865,15,6,4,0.3333333333333333,0
emergencia,adulto,HCPA,17,2020-04-07,-30.038435,-51.206637,15,41,24,0.4146341463414634,NA
emergencia,adulto,Hospital Conceição,39,2020-04-07,-30.01587,-51.158236,15,64,25,0.609375,NA
emergencia,adulto,Instituto de Cardiologia,16,2020-04-07,-30.049092,-51.20903,15,21,5,0.7619047619047619,NA
emergencia,adulto,Hospital Santa Casa,15,2020-04-07,-30.030803,-51.221512,15,24,9,0.625,NA
emergencia,adulto,Hospital São Lucas,2,2020-04-07,-30.055122,-51.173819,15,17,15,0.11764705882352941,NA
emergencia,adulto,Hospital Restinga,5,2020-04-07,-30.142524,-51.128803,15,18,13,0.2777777777777778,NA
emergencia,adulto,Hospital Vila Nova,6,2020-04-07,-30.119308,-51.207744,15,26,20,0.23076923076923078,NA
emergencia,adulto,PA Bom Jesus,8,2020-04-07,-30.043194,-51.153916,15,7,-1,1.1428571428571428,NA
emergencia,adulto,PA Cruzeiro do Sul,8,2020-04-07,-30.069603,-51.216537,15,12,4,0.6666666666666666,NA
emergencia,adulto,PA Lomba do Pinheiro,1,2020-04-07,-30.110731,-51.110188,15,9,8,0.1111111111111111,NA
emergencia,adulto,UPA Zona Norte,17,2020-04-07,-30.009546,-51.146056,15,17,0,1,NA
emergencia,pediatrico,HCPA,0,2020-04-07,-30.038435,-51.206637,15,9,9,0,NA
emergencia,pediatrico,Hospital Conceição,7,2020-04-07,-30.01587,-51.158236,15,16,9,0.4375,NA
emergencia,pediatrico,Hospital Santa Casa,0,2020-04-07,-30.030803,-51.221512,15,11,11,0,NA
emergencia,pediatrico,Hospital São Lucas,1,2020-04-07,-30.055122,-51.173819,15,4,3,0.25,NA
emergencia,pediatrico,HMIPV,2,2020-04-07,-30.029525,-51.214865,15,9,7,0.2222222222222222,NA
emergencia,pediatrico,Hospital Restinga,0,2020-04-07,-30.142524,-51.128803,15,6,6,0,NA
emergencia,pediatrico,PA Bom Jesus,0,2020-04-07,-30.043194,-51.153916,15,5,5,0,NA
emergencia,pediatrico,PA Cruzeiro do Sul,1,2020-04-07,-30.069603,-51.216537,15,9,8,0.1111111111111111,NA
emergencia,pediatrico,PA Lomba do Pinheiro,0,2020-04-07,-30.110731,-51.110188,15,4,4,0,NA
uti,adulto,Hospital Conceição,51,2020-04-07,-30.01587,-51.158236,15,69,18,0.7391304347826086,2
uti,adulto,HCPA,36,2020-04-07,-30.038435,-51.206637,15,65,29,0.5538461538461539,9
uti,adulto,Hospital Santa Casa,66,2020-04-07,-30.030803,-51.221512,15,87,21,0.7586206896551724,0
uti,adulto,Hospital São Lucas,42,2020-04-07,-30.055122,-51.173819,15,59,17,0.711864406779661,0
uti,adulto,Hospital Cristo Redentor,23,2020-04-07,-30.010102,-51.15926,15,29,6,0.7931034482758621,0
uti,adulto,Hospital Moinhos de Vento,36,2020-04-07,-30.02552,-51.20842,15,56,20,0.6428571428571429,13
uti,adulto,Hospital Ernesto Dornelles,9,2020-04-07,-30.047509,-51.212131,15,20,11,0.45,3
uti,adulto,Hospital Vila Nova,15,2020-04-07,-30.119308,-51.207744,15,20,5,0.75,0
uti,adulto,HPS,12,2020-04-07,-30.036874,-51.209282,15,20,8,0.6,0
uti,adulto,HospitaL Independência,8,2020-04-07,-30.061051,-51.149073,15,10,2,0.8,0
uti,adulto,Hospital Femina,2,2020-04-07,-30.029239,-51.206848,15,4,2,0.5,0
uti,adulto,Hospital Divina Providência,10,2020-04-07,-30.084428,-51.18839,15,16,6,0.625,2
uti,adulto,Hospital Restinga,7,2020-04-07,-30.142524,-51.128803,15,10,3,0.7,0
uti,adulto,Hospital Santa Ana,8,2020-04-07,-30.086664,-51.20689,15,10,2,0.8,0
uti,adulto,Hospital Mãe de Deus,35,2020-04-07,-30.058845,-51.228945,15,50,15,0.7,5
uti,pediatrico,Hospital Santa Casa,30,2020-04-07,-30.030803,-51.221512,15,37,7,0.8108108108108109,0
uti,pediatrico,Hospital São Lucas,4,2020-04-07,-30.055122,-51.173819,15,12,8,0.3333333333333333,0
uti,pediatrico,HCPA,9,2020-04-07,-30.038435,-51.206637,15,13,4,0.6923076923076923,1
uti,pediatrico,HPS,4,2020-04-07,-30.036874,-51.209282,15,8,4,0.5,0
uti,pediatrico,Hospital Moinhos de Vento,4,2020-04-07,-30.02552,-51.20842,15,11,7,0.36363636363636365,0
uti,pediatrico,Hospital Conceição,6,2020-04-07,-30.01587,-51.158236,15,18,12,0.3333333333333333,0
uti,pediatrico,HMIPV,2,2020-04-07,-30.029525,-51.214865,15,6,4,0.3333333333333333,0
emergencia,adulto,HCPA,20,2020-04-08,-30.038435,-51.206637,15,41,21,0.4878048780487805,NA
emergencia,adulto,Hospital Conceição,33,2020-04-08,-30.01587,-51.158236,15,64,31,0.515625,NA
emergencia,adulto,Instituto de Cardiologia,14,2020-04-08,-30.049092,-51.20903,15,21,7,0.6666666666666666,NA
emergencia,adulto,Hospital Santa Casa,15,2020-04-08,-30.030803,-51.221512,15,24,9,0.625,NA
emergencia,adulto,Hospital São Lucas,7,2020-04-08,-30.055122,-51.173819,15,17,10,0.4117647058823529,NA
emergencia,adulto,Hospital Restinga,4,2020-04-08,-30.142524,-51.128803,15,18,14,0.2222222222222222,NA
emergencia,adulto,Hospital Vila Nova,6,2020-04-08,-30.119308,-51.207744,15,26,20,0.23076923076923078,NA
emergencia,adulto,PA Bom Jesus,5,2020-04-08,-30.043194,-51.153916,15,7,2,0.7142857142857143,NA
emergencia,adulto,PA Cruzeiro do Sul,8,2020-04-08,-30.069603,-51.216537,15,12,4,0.6666666666666666,NA
emergencia,adulto,PA Lomba do Pinheiro,6,2020-04-08,-30.110731,-51.110188,15,9,3,0.6666666666666666,NA
emergencia,adulto,UPA Zona Norte,14,2020-04-08,-30.009546,-51.146056,15,17,3,0.8235294117647058,NA
emergencia,pediatrico,HCPA,0,2020-04-08,-30.038435,-51.206637,15,9,9,0,NA
emergencia,pediatrico,Hospital Conceição,2,2020-04-08,-30.01587,-51.158236,15,16,14,0.125,NA
emergencia,pediatrico,Hospital Santa Casa,3,2020-04-08,-30.030803,-51.221512,15,11,8,0.2727272727272727,NA
emergencia,pediatrico,Hospital São Lucas,0,2020-04-08,-30.055122,-51.173819,15,4,4,0,NA
emergencia,pediatrico,HMIPV,0,2020-04-08,-30.029525,-51.214865,15,9,9,0,NA
emergencia,pediatrico,Hospital Restinga,1,2020-04-08,-30.142524,-51.128803,15,6,5,0.16666666666666666,NA
emergencia,pediatrico,PA Bom Jesus,0,2020-04-08,-30.043194,-51.153916,15,5,5,0,NA
emergencia,pediatrico,PA Cruzeiro do Sul,0,2020-04-08,-30.069603,-51.216537,15,9,9,0,NA
emergencia,pediatrico,PA Lomba do Pinheiro,0,2020-04-08,-30.110731,-51.110188,15,4,4,0,NA
uti,adulto,Hospital Conceição,48,2020-04-08,-30.01587,-51.158236,15,69,21,0.6956521739130435,2
uti,adulto,HCPA,40,2020-04-08,-30.038435,-51.206637,15,65,25,0.6153846153846154,10
uti,adulto,Hospital Santa Casa,68,2020-04-08,-30.030803,-51.221512,15,87,19,0.7816091954022989,0
uti,adulto,Hospital São Lucas,44,2020-04-08,-30.055122,-51.173819,15,59,15,0.7457627118644068,0
uti,adulto,Hospital Cristo Redentor,22,2020-04-08,-30.010102,-51.15926,15,29,7,0.7586206896551724,0
uti,adulto,Hospital Moinhos de Vento,37,2020-04-08,-30.02552,-51.20842,15,56,19,0.6607142857142857,15
uti,adulto,Hospital Ernesto Dornelles,10,2020-04-08,-30.047509,-51.212131,15,20,10,0.5,3
uti,adulto,Hospital Vila Nova,19,2020-04-08,-30.119308,-51.207744,15,20,1,0.95,0
uti,adulto,HPS,16,2020-04-08,-30.036874,-51.209282,15,20,4,0.8,0
uti,adulto,HospitaL Independência,9,2020-04-08,-30.061051,-51.149073,15,10,1,0.9,0
uti,adulto,Hospital Femina,2,2020-04-08,-30.029239,-51.206848,15,4,2,0.5,0
uti,adulto,Hospital Divina Providência,12,2020-04-08,-30.084428,-51.18839,15,16,4,0.75,2
uti,adulto,Hospital Restinga,7,2020-04-08,-30.142524,-51.128803,15,10,3,0.7,0
uti,adulto,Hospital Santa Ana,5,2020-04-08,-30.086664,-51.20689,15,10,5,0.5,0
uti,adulto,Hospital Mãe de Deus,37,2020-04-08,-30.058845,-51.228945,15,50,13,0.74,4
uti,pediatrico,Hospital Santa Casa,31,2020-04-08,-30.030803,-51.221512,15,37,6,0.8378378378378378,0
uti,pediatrico,Hospital São Lucas,4,2020-04-08,-30.055122,-51.173819,15,12,8,0.3333333333333333,0
uti,pediatrico,HCPA,9,2020-04-08,-30.038435,-51.206637,15,13,4,0.6923076923076923,1
uti,pediatrico,HPS,3,2020-04-08,-30.036874,-51.209282,15,8,5,0.375,0
uti,pediatrico,Hospital Moinhos de Vento,4,2020-04-08,-30.02552,-51.20842,15,11,7,0.36363636363636365,0
uti,pediatrico,Hospital Conceição,6,2020-04-08,-30.01587,-51.158236,15,18,12,0.3333333333333333,0
uti,pediatrico,HMIPV,2,2020-04-08,-30.029525,-51.214865,15,6,4,0.3333333333333333,0
emergencia,adulto,HCPA,12,2020-04-09,-30.038435,-51.206637,15,41,29,0.2926829268292683,NA
emergencia,adulto,Hospital Conceição,33,2020-04-09,-30.01587,-51.158236,15,64,31,0.515625,NA
emergencia,adulto,Instituto de Cardiologia,11,2020-04-09,-30.049092,-51.20903,15,21,10,0.5238095238095238,NA
emergencia,adulto,Hospital Santa Casa,12,2020-04-09,-30.030803,-51.221512,15,24,12,0.5,NA
emergencia,adulto,Hospital São Lucas,7,2020-04-09,-30.055122,-51.173819,15,17,10,0.4117647058823529,NA
emergencia,adulto,Hospital Restinga,6,2020-04-09,-30.142524,-51.128803,15,18,12,0.3333333333333333,NA
emergencia,adulto,Hospital Vila Nova,6,2020-04-09,-30.119308,-51.207744,15,26,20,0.23076923076923078,NA
emergencia,adulto,PA Bom Jesus,11,2020-04-09,-30.043194,-51.153916,15,7,-4,1.5714285714285714,NA
emergencia,adulto,PA Cruzeiro do Sul,8,2020-04-09,-30.069603,-51.216537,15,12,4,0.6666666666666666,NA
emergencia,adulto,PA Lomba do Pinheiro,0,2020-04-09,-30.110731,-51.110188,15,9,9,0,NA
emergencia,adulto,UPA Zona Norte,10,2020-04-09,-30.009546,-51.146056,15,17,7,0.5882352941176471,NA
emergencia,pediatrico,HCPA,3,2020-04-09,-30.038435,-51.206637,15,9,6,0.3333333333333333,NA
emergencia,pediatrico,Hospital Conceição,3,2020-04-09,-30.01587,-51.158236,15,16,13,0.1875,NA
emergencia,pediatrico,Hospital Santa Casa,1,2020-04-09,-30.030803,-51.221512,15,11,10,0.09090909090909091,NA
emergencia,pediatrico,Hospital São Lucas,0,2020-04-09,-30.055122,-51.173819,15,4,4,0,NA
emergencia,pediatrico,HMIPV,1,2020-04-09,-30.029525,-51.214865,15,9,8,0.1111111111111111,NA
emergencia,pediatrico,Hospital Restinga,0,2020-04-09,-30.142524,-51.128803,15,6,6,0,NA
emergencia,pediatrico,PA Bom Jesus,0,2020-04-09,-30.043194,-51.153916,15,5,5,0,NA
emergencia,pediatrico,PA Cruzeiro do Sul,1,2020-04-09,-30.069603,-51.216537,15,9,8,0.1111111111111111,NA
emergencia,pediatrico,PA Lomba do Pinheiro,0,2020-04-09,-30.110731,-51.110188,15,4,4,0,NA
uti,adulto,Hospital Conceição,40,2020-04-09,-30.01587,-51.158236,15,69,29,0.5797101449275363,5
uti,adulto,HCPA,43,2020-04-09,-30.038435,-51.206637,15,65,22,0.6615384615384615,8
uti,adulto,Hospital Santa Casa,59,2020-04-09,-30.030803,-51.221512,15,87,28,0.6781609195402298,1
uti,adulto,Hospital São Lucas,43,2020-04-09,-30.055122,-51.173819,15,59,16,0.7288135593220338,1
uti,adulto,Hospital Cristo Redentor,22,2020-04-09,-30.010102,-51.15926,15,29,7,0.7586206896551724,0
uti,adulto,Hospital Moinhos de Vento,38,2020-04-09,-30.02552,-51.20842,15,56,18,0.6785714285714286,16
uti,adulto,Hospital Ernesto Dornelles,10,2020-04-09,-30.047509,-51.212131,15,20,10,0.5,4
uti,adulto,Hospital Vila Nova,17,2020-04-09,-30.119308,-51.207744,15,20,3,0.85,0
uti,adulto,HPS,14,2020-04-09,-30.036874,-51.209282,15,20,6,0.7,0
uti,adulto,HospitaL Independência,8,2020-04-09,-30.061051,-51.149073,15,10,2,0.8,0
uti,adulto,Hospital Femina,2,2020-04-09,-30.029239,-51.206848,15,4,2,0.5,0
uti,adulto,Hospital Divina Providência,11,2020-04-09,-30.084428,-51.18839,15,16,5,0.6875,2
uti,adulto,Hospital Restinga,7,2020-04-09,-30.142524,-51.128803,15,10,3,0.7,0
uti,adulto,Hospital Santa Ana,5,2020-04-09,-30.086664,-51.20689,15,10,5,0.5,0
uti,adulto,Hospital Mãe de Deus,35,2020-04-09,-30.058845,-51.228945,15,50,15,0.7,5
uti,pediatrico,Hospital Santa Casa,33,2020-04-09,-30.030803,-51.221512,15,37,4,0.8918918918918919,0
uti,pediatrico,Hospital São Lucas,4,2020-04-09,-30.055122,-51.173819,15,12,8,0.3333333333333333,0
uti,pediatrico,HCPA,7,2020-04-09,-30.038435,-51.206637,15,13,6,0.5384615384615384,1
uti,pediatrico,HPS,3,2020-04-09,-30.036874,-51.209282,15,8,5,0.375,0
uti,pediatrico,Hospital Moinhos de Vento,4,2020-04-09,-30.02552,-51.20842,15,11,7,0.36363636363636365,0
uti,pediatrico,Hospital Conceição,5,2020-04-09,-30.01587,-51.158236,15,18,13,0.2777777777777778,0
uti,pediatrico,HMIPV,2,2020-04-09,-30.029525,-51.214865,15,6,4,0.3333333333333333,0
emergencia,adulto,HCPA,23,2020-04-10,-30.038435,-51.206637,15,41,18,0.5609756097560976,NA
emergencia,adulto,Hospital Conceição,34,2020-04-10,-30.01587,-51.158236,15,64,30,0.53125,NA
emergencia,adulto,Instituto de Cardiologia,0,2020-04-10,-30.049092,-51.20903,15,21,21,0,NA
emergencia,adulto,Hospital Santa Casa,13,2020-04-10,-30.030803,-51.221512,15,24,11,0.5416666666666666,NA
emergencia,adulto,Hospital São Lucas,6,2020-04-10,-30.055122,-51.173819,15,17,11,0.35294117647058826,NA
emergencia,adulto,Hospital Restinga,5,2020-04-10,-30.142524,-51.128803,15,18,13,0.2777777777777778,NA
emergencia,adulto,Hospital Vila Nova,6,2020-04-10,-30.119308,-51.207744,15,26,20,0.23076923076923078,NA
emergencia,adulto,PA Bom Jesus,8,2020-04-10,-30.043194,-51.153916,15,7,-1,1.1428571428571428,NA
emergencia,adulto,PA Cruzeiro do Sul,7,2020-04-10,-30.069603,-51.216537,15,12,5,0.5833333333333334,NA
emergencia,adulto,PA Lomba do Pinheiro,1,2020-04-10,-30.110731,-51.110188,15,9,8,0.1111111111111111,NA
emergencia,adulto,UPA Zona Norte,11,2020-04-10,-30.009546,-51.146056,15,17,6,0.6470588235294118,NA
emergencia,pediatrico,HCPA,3,2020-04-10,-30.038435,-51.206637,15,9,6,0.3333333333333333,NA
emergencia,pediatrico,Hospital Conceição,2,2020-04-10,-30.01587,-51.158236,15,16,14,0.125,NA
emergencia,pediatrico,Hospital Santa Casa,1,2020-04-10,-30.030803,-51.221512,15,11,10,0.09090909090909091,NA
emergencia,pediatrico,Hospital São Lucas,0,2020-04-10,-30.055122,-51.173819,15,4,4,0,NA
emergencia,pediatrico,HMIPV,1,2020-04-10,-30.029525,-51.214865,15,9,8,0.1111111111111111,NA
emergencia,pediatrico,Hospital Restinga,1,2020-04-10,-30.142524,-51.128803,15,6,5,0.16666666666666666,NA
emergencia,pediatrico,PA Bom Jesus,0,2020-04-10,-30.043194,-51.153916,15,5,5,0,NA
emergencia,pediatrico,PA Cruzeiro do Sul,1,2020-04-10,-30.069603,-51.216537,15,9,8,0.1111111111111111,NA
emergencia,pediatrico,PA Lomba do Pinheiro,1,2020-04-10,-30.110731,-51.110188,15,4,3,0.25,NA
uti,adulto,Hospital Conceição,38,2020-04-10,-30.01587,-51.158236,15,69,31,0.5507246376811594,6
uti,adulto,HCPA,39,2020-04-10,-30.038435,-51.206637,15,65,26,0.6,7
uti,adulto,Hospital Santa Casa,59,2020-04-10,-30.030803,-51.221512,15,87,28,0.6781609195402298,1
uti,adulto,Hospital São Lucas,42,2020-04-10,-30.055122,-51.173819,15,59,17,0.711864406779661,1
uti,adulto,Hospital Cristo Redentor,19,2020-04-10,-30.010102,-51.15926,15,29,10,0.6551724137931034,0
uti,adulto,Hospital Moinhos de Vento,47,2020-04-10,-30.02552,-51.20842,15,56,9,0.8392857142857143,17
uti,adulto,Hospital Ernesto Dornelles,11,2020-04-10,-30.047509,-51.212131,15,20,9,0.55,4
uti,adulto,Hospital Vila Nova,19,2020-04-10,-30.119308,-51.207744,15,20,1,0.95,0
uti,adulto,HPS,12,2020-04-10,-30.036874,-51.209282,15,20,8,0.6,0
uti,adulto,HospitaL Independência,7,2020-04-10,-30.061051,-51.149073,15,10,3,0.7,0
uti,adulto,Hospital Femina,2,2020-04-10,-30.029239,-51.206848,15,4,2,0.5,0
uti,adulto,Hospital Divina Providência,12,2020-04-10,-30.084428,-51.18839,15,16,4,0.75,2
uti,adulto,Hospital Restinga,9,2020-04-10,-30.142524,-51.128803,15,10,1,0.9,0
uti,adulto,Hospital Santa Ana,6,2020-04-10,-30.086664,-51.20689,15,10,4,0.6,0
uti,adulto,Hospital Mãe de Deus,39,2020-04-10,-30.058845,-51.228945,15,50,11,0.78,5
uti,pediatrico,Hospital Santa Casa,33,2020-04-10,-30.030803,-51.221512,15,37,4,0.8918918918918919,0
uti,pediatrico,Hospital São Lucas,4,2020-04-10,-30.055122,-51.173819,15,12,8,0.3333333333333333,0
uti,pediatrico,HCPA,9,2020-04-10,-30.038435,-51.206637,15,13,4,0.6923076923076923,1
uti,pediatrico,HPS,3,2020-04-10,-30.036874,-51.209282,15,8,5,0.375,0
uti,pediatrico,Hospital Moinhos de Vento,6,2020-04-10,-30.02552,-51.20842,15,11,5,0.5454545454545454,0
uti,pediatrico,Hospital Conceição,5,2020-04-10,-30.01587,-51.158236,15,18,13,0.2777777777777778,0
uti,pediatrico,HMIPV,2,2020-04-10,-30.029525,-51.214865,15,6,4,0.3333333333333333,0
emergencia,adulto,HCPA,11,2020-04-11,-30.038435,-51.206637,15,41,30,0.2682926829268293,NA
emergencia,adulto,Hospital Conceição,39,2020-04-11,-30.01587,-51.158236,15,64,25,0.609375,NA
emergencia,adulto,Instituto de Cardiologia,27,2020-04-11,-30.049092,-51.20903,15,21,-6,1.2857142857142858,NA
emergencia,adulto,Hospital Santa Casa,0,2020-04-11,-30.030803,-51.221512,15,24,24,0,NA
emergencia,adulto,Hospital São Lucas,6,2020-04-11,-30.055122,-51.173819,15,17,11,0.35294117647058826,NA
emergencia,adulto,Hospital Restinga,7,2020-04-11,-30.142524,-51.128803,15,18,11,0.3888888888888889,NA
emergencia,adulto,Hospital Vila Nova,13,2020-04-11,-30.119308,-51.207744,15,26,13,0.5,NA
emergencia,adulto,PA Bom Jesus,0,2020-04-11,-30.043194,-51.153916,15,7,7,0,NA
emergencia,adulto,PA Cruzeiro do Sul,7,2020-04-11,-30.069603,-51.216537,15,12,5,0.5833333333333334,NA
emergencia,adulto,PA Lomba do Pinheiro,4,2020-04-11,-30.110731,-51.110188,15,9,5,0.4444444444444444,NA
emergencia,adulto,UPA Zona Norte,7,2020-04-11,-30.009546,-51.146056,15,17,10,0.4117647058823529,NA
emergencia,pediatrico,HCPA,3,2020-04-11,-30.038435,-51.206637,15,9,6,0.3333333333333333,NA
emergencia,pediatrico,Hospital Conceição,2,2020-04-11,-30.01587,-51.158236,15,16,14,0.125,NA
emergencia,pediatrico,Hospital Santa Casa,0,2020-04-11,-30.030803,-51.221512,15,11,11,0,NA
emergencia,pediatrico,Hospital São Lucas,0,2020-04-11,-30.055122,-51.173819,15,4,4,0,NA
emergencia,pediatrico,HMIPV,0,2020-04-11,-30.029525,-51.214865,15,9,9,0,NA
emergencia,pediatrico,Hospital Restinga,1,2020-04-11,-30.142524,-51.128803,15,6,5,0.16666666666666666,NA
emergencia,pediatrico,PA Bom Jesus,0,2020-04-11,-30.043194,-51.153916,15,5,5,0,NA
emergencia,pediatrico,PA Cruzeiro do Sul,1,2020-04-11,-30.069603,-51.216537,15,9,8,0.1111111111111111,NA
emergencia,pediatrico,PA Lomba do Pinheiro,0,2020-04-11,-30.110731,-51.110188,15,4,4,0,NA
uti,adulto,Hospital Conceição,56,2020-04-11,-30.01587,-51.158236,15,69,13,0.8115942028985508,6
uti,adulto,HCPA,44,2020-04-11,-30.038435,-51.206637,15,65,21,0.676923076923077,7
uti,adulto,Hospital Santa Casa,61,2020-04-11,-30.030803,-51.221512,15,87,26,0.7011494252873564,0
uti,adulto,Hospital São Lucas,41,2020-04-11,-30.055122,-51.173819,15,59,18,0.6949152542372882,1
uti,adulto,Hospital Cristo Redentor,21,2020-04-11,-30.010102,-51.15926,15,29,8,0.7241379310344828,0
uti,adulto,Hospital Moinhos de Vento,44,2020-04-11,-30.02552,-51.20842,15,56,12,0.7857142857142857,15
uti,adulto,Hospital Ernesto Dornelles,14,2020-04-11,-30.047509,-51.212131,15,20,6,0.7,4
uti,adulto,Hospital Vila Nova,17,2020-04-11,-30.119308,-51.207744,15,20,3,0.85,0
